N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,Output
280.4685587557792,46.31345795911573,137.67795386292755,5.348179359632907,3.378209452912631,3.347391704791785,193.86477968147898,6.427985612525333,8.159077481196107,2.9100350668806247,33.59875709629097,1.4496678513534313,63.6
72.12312551297987,22.061370560557666,241.79707223278172,6.943923955403967,2.3652482489029754,1.8767604377449336,122.70925410907815,3.0995839696773304,164.58418283200936,3.3825305778711074,23.010407596809983,0.3137559480006003,54.5
98.9957156047863,12.590440868200508,150.48272840231056,6.144113879226818,2.117651153764092,1.1185233050431713,20.010996077668423,5.134426026168119,12.827077521646471,3.4595197015790595,15.284198333662813,1.498248772110503,56.0
61.30682222763451,77.9623530106257,169.9689050759772,7.859445211466881,3.2897699890396757,0.361331055938956,19.73880470154306,1.281587080632088,178.53310839075817,4.672353935919239,28.792216826741154,0.6226878749623364,55.7
131.33258269081608,65.82785962181183,206.87636580459252,8.100092493592044,2.772616160093837,1.8021225114394206,190.52752806488536,4.866048543529419,198.43273571153546,4.985357203576014,18.656112099785595,1.3143049092899421,60.5
147.1693224223705,73.36717912893012,268.4192785465847,5.913685517210872,0.40513821882123957,2.8013528512685455,62.97170410993006,3.411402946406793,62.34315512447167,3.6567558124685133,46.77764912607839,0.7478277499216781,71.8
117.83725794347397,29.166774535801967,296.02086729982375,5.447482235897928,2.611262978974626,2.5040940227067736,22.95306228608271,8.312621506260866,46.012118475729764,1.5786618041847238,46.28696670097146,1.9955773002028525,64.4
257.18437728798233,22.27343280280928,242.06835346612954,7.622102060975447,4.051377724440914,0.2707684389775108,121.81369449432441,1.0412979064749988,154.24585595231795,4.422811531012849,26.113847358660582,0.6007478110438778,59.8
139.18833167339733,11.309019910109374,154.44169554183344,5.599224142192544,2.3502754002250947,0.3478662402508719,126.6115117666019,4.476769111724135,54.34013647944938,0.43626038979565573,17.73843171287641,0.6303478944711123,51.0
120.23362742184518,41.55288029259373,155.33925056926756,7.790457274054713,0.3545872300159153,1.4697691609509662,131.45843992314417,4.855098529248661,173.78466471857968,1.3091880937975817,37.382355869918676,1.8682772855685568,61.8
185.67402078956212,63.09259181691698,234.39557539722287,6.194953014595051,3.9527631769817626,1.1039876797630073,57.14339543222055,7.387557724841628,25.05430547070796,4.507451443825832,3.7622212871871987,0.14682436880901306,58.8
85.23105624369066,45.30196405897591,109.6942864420756,7.170199597165881,1.0866825324662746,0.8901066983905626,7.946583421822631,5.955731963357005,29.56126329397486,1.4297192693089036,24.78891229009526,1.4237090769590741,51.7
250.54924518850993,49.37274298213561,77.61852828284867,4.882141255338673,1.3672420909513903,1.0554152962896262,193.177997043622,6.83851720334472,195.93455324462005,1.2591250861843926,18.14352292497601,1.4781201423981685,62.1
68.6376609199427,91.37428250443736,138.65553941019414,6.9954372987062925,0.9070611318182499,2.831841327209408,53.924143909764986,7.8819682136916835,136.3985851626509,0.8630014070731868,46.18572248492262,1.6891192970797588,68.6
296.72173415012935,41.34299203209703,121.80974791352044,6.3070707149489165,1.7180538178703382,3.259375382348303,136.82512617024676,8.690928249752794,170.1430087636458,4.323736436705199,2.576145309088762,1.9514346902131032,69.4
243.06119232416435,56.25905402438297,124.07703011399752,6.846433852701896,3.808082377874312,1.477349161393726,142.79282462634836,3.48181721886347,68.244228583546,2.6002796441172165,28.535114034480756,1.9536436463976397,59.5
99.6789203835431,80.52877114670288,108.40193776247749,5.172056830979454,2.644990711569293,3.18077740725049,123.9514463304997,5.611215700957078,136.91433115651787,3.4394873746599433,37.55185189119805,0.2240258393762814,59.5
51.3805292809006,45.68885040891431,60.523297409090475,7.447494979776728,1.1039182433384918,1.1930853842427986,66.0169418716614,8.481026745172398,120.87715632517646,1.3475186435601423,25.28086340115398,1.6614947132305147,54.3
253.86535711370854,65.98780302050861,54.468483683353455,7.951188310172914,4.401367382945,1.7198857535688916,57.863769483992826,9.899785744168035,122.61427342397467,3.838594020853839,6.09934544781064,1.3279888739490244,54.0
226.71433596190428,87.61273378720706,296.9305974340079,5.366959200363103,4.409951089262493,0.868498592574399,121.54531512702711,8.95043345491575,138.0938296098557,3.848026615818073,48.6781467213393,1.3299500553088732,66.0
232.25179201024682,95.45685612918778,156.94328343396558,4.882858222080647,4.365834282725434,2.2776185433978697,173.88864855427985,4.028938994931579,117.19503876017421,1.7004705195598406,26.864500706052702,0.3438648605679201,66.2
242.81758667148642,23.236613283613416,146.08166178992042,4.594554344185346,1.2701014357695426,3.42853579159435,189.61307714006213,2.354081913577179,88.66716201401987,2.1712766384493576,31.480939727312546,1.3353556162467413,66.4
68.5111629335226,93.3928862645345,219.91182067326747,7.067886001773064,2.311072786486842,2.1518765265474875,25.65163185873274,5.1492291053625925,58.804925404206635,1.206513331664964,13.357269569960351,1.9667169031423708,65.2
139.61643213606817,54.29046637715844,104.56347196626604,6.9283761443551235,4.926449315090288,1.316567885986066,35.191579456555374,7.545593792442402,154.8733595280744,4.88749291194994,25.207908085126583,1.8324552821249491,60.5
78.96726488128243,33.24199494690625,287.49029598755635,6.68678965085628,3.8828611339189534,2.3025793163677966,189.22357046270054,5.179406172156327,49.12312385062131,3.298892369880376,22.59917561399945,0.934348255529216,56.9
265.7758564688984,51.322218061443515,246.58625360388803,5.427788384463902,0.23312036400524314,0.5179303067823178,148.62436952528455,5.090218201479851,140.00908970011076,4.685810627434474,5.595000416095219,0.17590114924357925,70.1
205.82453170688947,98.20293177569293,72.35275057806487,6.063623983622058,0.4195024971764111,3.1214408729023555,177.18379584180576,8.463189000277104,50.499900416618694,1.656250609419839,7.095696970278427,0.7883576310003891,68.2
132.7245062131623,54.33562845935826,154.3951939462321,6.877905340744692,2.373263746380431,1.8104854326514437,44.51336365639192,3.9333359011382703,126.93938314111851,3.9530763823850705,42.19868094170118,1.670141592041055,64.0
65.88958757150591,39.587644925875736,269.7795768905412,6.4870674354366775,4.555179008721645,1.6277891229347832,119.57924486633337,8.668049410710633,150.68026209016062,3.876121490646762,13.511357705916332,1.4328482927838155,60.0
127.74558042891555,67.00607688850532,286.1830055728526,8.45114208085955,2.7396388099683,2.0919402807419654,141.72222091140736,4.364645609041373,47.649208336775146,3.5199471289593993,11.357997031934266,0.9727529456285171,66.7
131.29583050668674,31.613105690037376,166.85037781246743,5.0457590102269325,2.5392812893680223,2.2242651334839683,137.62181766215966,3.618214503944224,16.688943667955115,4.835067081280642,26.235749660006682,0.2046929168017791,55.2
232.40154458451602,16.827699529779753,203.35284730267693,7.280578216190375,0.6168211297874899,0.3440377411701443,84.58957971900614,4.81290415639714,30.539879883863946,2.0890656133103147,38.89986230540062,0.911099982864275,64.5
209.38936783880328,21.59917497195843,91.7584865230188,6.1172750724171685,3.318222513149041,2.420898552159568,8.002003879805153,7.743246107411251,123.16940861784997,0.8274431532308351,4.97343289179142,0.9911473854639786,58.9
271.8031856440816,21.524125506199518,297.7921565342441,6.212798459702459,4.128305486941104,0.9225677130728005,118.67058107683131,1.6970192647079456,170.64204921401844,3.4242025243714918,29.68678014263628,1.8642555124988582,65.6
168.05373129048732,23.67124241610649,107.91792534586085,7.370391062632705,1.9640580367870557,2.5274389505224053,54.354800140023706,2.365982550784165,13.774380140907752,3.7006870422905895,7.722101256347521,1.318063596806103,58.8
79.89856148457542,22.49444553844691,285.68294353378144,7.269744605297479,3.900498069534105,2.896618300906269,92.79957799786362,9.538725843799373,148.15949551312102,2.9602907526023103,3.750130439629686,0.6921405416438329,59.0
228.31119680574875,67.67872703228932,212.4116622480921,8.465023974808753,4.825935604113977,2.833458925678569,191.72829794134438,2.167170460122895,71.55713596026017,1.1927258870403021,4.531709703786435,1.0981047024563706,62.3
240.19626215422437,26.369207595923033,201.93419871971477,5.013577157816501,1.0984556497256766,1.978503289186823,82.81188694027477,5.893409520345019,98.3130321343069,2.6213885200129057,42.039877194005186,0.22550508486210413,63.1
190.31929939237406,41.11005549914769,178.17212775412716,4.916438597536665,2.664315192854233,1.868577633856554,168.7613132995632,6.003487433288409,186.1276122198853,1.698510735531821,7.662679214146955,1.9478796477345,61.1
242.74179498864024,90.71095689154106,107.66745292943966,7.397355268514964,1.5069759946144203,0.5857782685539998,41.76541812110397,5.151432389477326,69.73444342348986,2.2518393352001076,4.167265491790014,0.7841138136683794,65.4
173.4488990910977,52.65654762365851,94.13200800137707,6.813547668025636,3.984986653265813,2.736176911370661,136.12979711488063,6.625079861479777,95.74070211819978,3.297049164054387,23.01919458285979,1.007947974334958,64.2
180.68320734549852,70.08019646689245,105.12155226754385,5.596642666239223,2.9302074928176722,1.022791893518829,195.51635611559396,2.683353895077375,7.6680708783328155,3.777030764916006,42.51168665321719,0.7750395510501529,63.7
156.8852545896374,25.508788408146685,96.60956553606363,4.817677475955946,3.2094538459964888,1.7887644375810183,24.869154670222674,5.750291543879108,20.911750400943482,1.314678516326447,14.595602071486493,1.3967722872207804,50.1
56.3547816860238,27.30601169278037,244.89611839168833,4.842632998385723,4.009779382117881,1.066531915953557,6.622388734302442,4.035645924845523,55.425360271282884,2.145561731105376,22.242205641243984,1.3582411008262267,55.7
76.97285674832611,13.678175463983099,137.53131479168252,8.076763498656472,2.040255316046029,0.5550164341989566,89.5486445633598,6.785838966477296,10.431186960109509,1.49197554075982,3.9162815630600587,1.4591123900053578,47.1
57.857296421683564,25.204155676494807,64.46066914084909,5.267469298874971,4.5839413351945115,2.2404961694319043,23.061969195016605,1.84162366204492,128.11818857940892,1.1534317465369717,23.555768678474042,0.6094721362626495,51.4
209.1026028159451,35.073130512876276,292.27565753520287,5.793486248462083,2.7118414495060863,0.284728918397873,150.9349481868651,5.923335459975024,88.14767957631639,3.960258655980024,29.725427870582415,0.6997701142117253,66.5
128.58899526908166,25.93094358490721,270.94647124085645,5.406625608907952,0.8739786318932052,2.64539379602908,183.336989450469,2.260068376141575,111.8883145319643,4.564412933297564,29.40353858010295,0.3379773390827951,59.1
177.1426727911757,17.983228038135003,281.9380707988032,5.91998522332775,3.5099056790271326,1.1797951038877967,89.63408967820797,3.147109099592846,39.05620124978426,1.9771144912859682,17.956481224369526,1.345468946507614,62.5
276.89161848152327,20.857228399054073,298.7269556616088,4.7776953709843735,3.986980617147447,0.1004579562152501,55.44877022031098,2.5777431030740408,62.70674574014014,3.806138836994081,17.145592671830507,0.17561454193773984,58.3
112.32305728721875,51.47008912294532,93.47381230487181,6.5762391636330815,1.6521322176308808,1.8378390734065813,89.7086472062889,2.2369589087537625,134.4457725962814,4.505577388949173,7.1179337089566985,1.2355964374945723,58.3
152.59573075890745,28.570034656521326,149.06050472566469,4.77045025436886,4.30017835929389,0.2592964889938506,146.07232448075018,8.344254039826335,193.23403110792796,4.2613962105451115,19.606319391020882,1.7524221812181042,56.5
238.88778463576216,42.78428749432679,239.55961892602284,7.701426031289446,4.540101948352255,1.0389764965910582,6.765561508172341,3.214221892778458,14.831270852430794,1.0775042649882844,6.775744105902303,1.7925810817503036,59.2
107.19954137290561,55.30755437693712,224.00515451344805,5.434848327641732,1.456831988151264,2.503720057349435,119.94352794951595,9.30767592771227,178.6249425667769,4.790201031264134,38.79660534617848,0.9531717447029271,62.7
69.24497745719825,72.13553457664287,88.47397658496376,6.660047658418042,4.919255216304588,0.3131447135143439,124.59187855303892,9.714301990779314,117.49183425568565,2.0080469140614197,48.38116629191292,0.9726770076048401,55.6
122.43786322844201,13.538092585698905,253.95828124765444,8.020316350245833,0.7894864874389163,2.953750874010408,129.3492081447074,5.9269744644024245,114.96431551734662,1.8283551736344144,48.56357392000193,0.246241447715233,64.0
90.30532181350111,81.94693590181384,106.11014295916516,7.103509476188776,1.089876775172201,0.11298773703918258,52.19430559627106,1.8585106653244008,102.55431436551326,0.4996703709333456,43.52341277001891,1.374453548341768,59.9
282.42441308564327,66.51103505418169,105.95440370565578,6.631831146205341,1.0027017122663282,0.9392011552864676,144.24028105873472,4.0582083121060215,18.53184675131576,2.5336335397034384,30.838023168301717,1.6603928987084065,70.9
252.03009489110423,17.35831287539847,184.2436057233534,5.797335012461502,4.480549579038565,2.6190737909170427,22.8213398346964,8.078456501808034,22.52598608855133,0.7232653550764578,35.64155346770624,0.5648446037489547,63.7
208.35093912760587,88.62207616960995,198.23498371042578,5.832007652232791,3.3060335063923136,1.1753185090796432,43.85771561102616,3.9902119226221693,122.17784110352179,1.3929911404516446,15.689878528659875,0.9004716751033928,60.2
267.8651475469294,92.87851604786319,195.0215519594528,7.1779478207927605,0.8453109877891372,0.446434119424446,176.10665909762398,1.3266635738764931,71.48692142993387,1.7213245844829506,32.27698016828579,1.6937947398540136,69.4
250.91801922477862,15.497016386937737,72.87170934943872,8.47655744488467,2.25758475000491,1.324795323921455,149.05101439168044,5.789456653817785,183.86727298264773,4.082366352760083,23.87117837311412,1.7665288885583472,53.3
96.64251472150896,34.918988333248336,269.36521565759506,7.147356759397514,3.1149603228420304,1.0193371737073869,7.680383032212324,8.52864808921233,84.28515478509709,4.402345521900303,25.13683230929276,0.5620419625020293,62.3
273.13974962249443,82.55811518137551,116.40001064717652,6.7311336694801,0.5089740164479781,2.965220467345887,53.43337077211104,8.061300677863272,32.93988444701501,1.6518383238150545,38.37327489800758,1.146084205628592,64.7
184.83556047891267,77.34337213452925,82.37873032070104,7.422602040956985,4.42384020519596,1.1653829197894867,46.80926418366709,2.163669831238356,144.37017253289702,4.321750981973954,15.532081068668079,0.46573698620807136,66.8
251.86003879101563,26.60689174207396,272.1870199672443,6.360822449134872,4.037657323663523,2.7823704040384247,57.807233967209655,6.891263836918434,62.20391718099692,4.314708499374997,17.265901361336955,0.29356965186515743,69.2
274.02282498087334,28.841439100303926,288.91287455743833,4.740569370403141,2.5755131905255277,3.132365292356498,53.27415520457785,2.5947905026386477,107.46670993439916,3.8703245618473927,46.38280597417456,1.8311289526447194,67.6
129.50086874296596,43.34248925122438,265.53190431636267,6.749187263511639,4.838920414769935,1.5749792265602005,17.19262766985492,2.572971578245636,141.07739317350814,0.9041365472728713,4.698766152846668,1.6589642580410073,65.3
77.51298113191919,53.60706866719192,252.37901868121952,8.330501138021521,2.1470287984479888,3.193806689104933,94.49340073637997,8.80368184639926,180.55150168440372,3.513549665123499,25.31044632384034,1.5440663134260304,69.3
106.98379063548542,65.64292943772664,213.81049515975542,5.201211769430639,4.922140563278839,1.3828813834748557,147.8830275833022,2.8718550510321865,159.47728298632683,4.73611550998673,45.814438419577364,0.1926560057449668,61.4
156.77694715656406,43.202227561279514,187.7143426522848,7.260019563282663,3.372807994137773,3.3778666160663677,123.3126863199001,3.000849791921106,136.8904082351812,3.476194298082354,31.297424375271536,1.7030847061494891,67.3
254.50369148062327,51.62812445198331,71.74668997785253,5.303734754636226,3.2098892389443137,0.4035843833869479,136.20997537662555,0.5062072122323458,137.528470567053,1.791760875717603,28.22753956218234,0.9322837442202291,58.3
265.18264581408584,77.2723844320381,152.11330326767467,6.643310737892325,0.9131789869493465,2.4358655061110253,20.824089814566634,8.771355824192417,189.45530558625688,2.60278072366799,13.98772060300905,0.7505507342621333,71.4
51.738032632797676,13.30148826015381,143.17212925307848,4.8867057985868785,4.421446015692755,1.7789677375535575,190.54068848447352,8.02965072548678,62.685699011824525,3.2994802080850576,18.477223475093517,1.1383050859482153,48.4
177.68682564439143,32.719324990961866,114.93844594008155,6.301483745032741,2.1946994708110146,1.4180059385492,168.50590759938984,6.459624883361441,5.216858368256545,2.650737961896817,42.89832395862526,0.2735711611747561,58.0
154.35275078719474,74.20146272960972,230.85502842214623,7.524653315580984,0.8949436883341488,2.251220387745243,161.99261210665424,7.6275247574190015,58.03113908264874,0.7757741203086552,28.84247032488599,1.5376284437695578,66.3
105.52695261768255,90.56861539184794,173.96893376969268,5.890286096955928,0.16177684788121932,2.493114111556726,165.48184198314465,1.944461390532672,47.48881902721508,1.697907414329699,26.707625300325432,1.2066266460877622,64.7
79.9663418334207,56.05096979040995,70.26155397691198,7.159646897948872,2.842802849828075,0.11483511681105091,186.87854908588847,4.854074148581967,134.05774409722963,4.051500946657436,6.779826249921388,0.4545211840590183,54.4
134.403792850907,57.89021367387841,105.04580048745284,7.681799843158917,2.6842581484011143,0.6676405017404756,111.12952339217105,3.8365841798134186,128.57376195427815,4.334806621258483,2.76935150984591,0.45764117956118666,51.6
285.72742597812976,19.645481020579844,220.814690914899,8.20871127791781,3.6248327496088772,2.5243565721566834,44.05499348418705,1.3908769994416565,120.72496962742115,0.859040157034737,48.25688905697836,0.45007243798808105,62.4
